date,location,eff_population,cases,deaths,death_per_100case,death_per_10Kpeople,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
4/28/2021,California,39517639,3738507,61571,1.65,15.58,29640092,37945460,18913274,29.4,75.01,11618186,47.87,96.03,267167,375225,9496,0.781,,
4/28/2021,Colorado,5759624,508930,6406,1.26,11.12,4323941,5234840,2639720,31.12,75.08,1792395,45.84,90.9,45104,54540,9471,0.826,,
4/28/2021,Connecticut,3565187,337961,8080,2.39,22.66,3147007,3800005,1923029,37.23,88.27,1327319,53.94,106.58,34890,39552,11094,0.828,,
4/28/2021,Delaware,973917,103844,1622,1.56,16.65,739528,944785,447134,31.22,75.95,304057,45.92,97.02,10443,9580,9838,0.783,,
4/28/2021,District of Columbia,705738,47533,1104,2.32,15.64,588451,813075,330670,28.72,83.38,202688,46.85,115.21,7438,8033,11382,0.724,,
4/28/2021,Florida,21479509,2222538,35029,1.58,16.31,14851191,20210185,8819692,28.09,69.15,6033594,41.06,94.1,152611,171188,7970,0.735,,
4/28/2021,Georgia,10618505,1072961,19475,1.82,18.34,6135031,9110285,3661495,23.27,57.78,2470926,34.49,85.81,74422,68552,6457,0.673,,
4/28/2021,Guam,165786,8920,137,1.54,8.26,126333,140740,74749,31.37,76.21,52007,45.09,84.9,1435,1314,7927,0.898,,
4/28/2021,Hawaii,1415994,32465,479,1.48,3.38,1195009,1437480,729041,34.62,84.4,490217,51.49,101.53,14823,15122,10680,0.831,,
4/28/2021,Idaho,1786900,187348,2047,1.09,11.46,1058965,1405215,600385,26.32,59.26,470312,33.6,78.63,7921,9253,5178,0.754,,
4/28/2021,Illinois,12673283,1332089,24211,1.82,19.1,9227089,11699875,5788236,29.42,72.82,3728480,45.68,92.33,83118,110229,8699,0.789,,
4/28/2021,Indiana,6731447,720874,13312,1.85,19.78,4041591,5431110,2389840,25.78,60.03,1735367,35.5,80.67,39199,39636,5888,0.744,,
4/28/2021,Iowa,3155286,364033,5931,1.63,18.8,2319689,2744445,1372631,32.5,73.52,1025468,43.51,86.99,13178,24260,7689,0.845,,
4/28/2021,Kansas,2913303,310641,5021,1.62,17.23,1980455,2677465,1228189,30.55,67.98,890014,42.16,91.9,14690,18617,6390,0.74,,
4/28/2021,Kentucky,4467026,445990,6602,1.48,14.78,3084915,3871875,1814329,30.97,69.05,1383438,40.61,86.66,20697,26368,5902,0.797,,
4/28/2021,Louisiana,4648596,457326,10367,2.27,22.3,2686441,3633820,1491946,26.28,57.79,1221651,32.09,78.17,19723,20877,4491,0.739,,
4/28/2021,Maine,1344165,60691,778,1.28,5.79,1150672,1336750,719284,37.96,85.6,510245,53.51,99.44,13094,14602,10863,0.861,,
4/28/2021,Maryland,6045484,445681,8709,1.95,14.41,4672656,5750030,2874422,32.88,77.29,1987755,47.55,95.11,56898,61963,10249,0.813,,
4/28/2021,Massachusetts,6893195,686243,17578,2.56,25.5,6000594,7048920,3770163,35.09,87.06,2418822,54.7,102.27,87916,89657,13008,0.851,,
4/28/2021,Michigan,9986545,926532,18589,2.01,18.61,6948146,9281270,4187013,30.77,69.57,3072860,41.93,92.93,88584,88267,8838,0.749,,
4/28/2021,Minnesota,5640314,572103,7191,1.26,12.75,4248287,4909860,2600299,33.09,75.33,1866380,46.11,87.06,43382,51377,9110,0.865,,
4/28/2021,Mississippi,2975970,311493,7193,2.31,24.17,1564991,2391815,914846,23.25,52.58,691913,30.74,80.37,9567,11151,3747,0.654,,
4/28/2021,Missouri,6137748,599445,9230,1.54,15.04,3906752,5168575,2283985,26.55,63.65,1629572,37.21,84.21,32174,45424,7401,0.756,,
4/28/2021,Montana,1068761,108598,1567,1.44,14.66,741564,975905,429556,30.99,69.38,331209,40.19,91.31,5577,6229,5828,0.76,,
4/28/2021,Nebraska,1934203,219341,2362,1.08,12.21,1399434,1753610,829507,31.88,72.34,616624,42.88,90.65,18726,13147,6796,0.798,,
4/28/2021,Nevada,3080547,314475,5448,1.73,17.69,2005102,2496000,1201880,26.89,65.1,828359,39.02,81.03,13327,17950,5828,0.803,,
4/28/2021,New Hampshire,,94405,1296,1.37,,,,,,,,,,,4162,3061,,,
4/28/2021,New Jersey,8881768,993121,25495,2.57,28.7,7133352,8296605,4508353,34.9,80.31,3099737,50.76,93.41,80990,89025,10023,0.86,,
4/28/2021,New Mexico,2097084,197219,4053,2.06,19.33,1759830,2037745,1055793,36.04,83.93,755789,50.35,97.18,10428,14827,7071,0.864,,
4/28/2021,New York,19454208,2038668,51608,2.53,26.53,15161999,18194675,9065115,33.08,77.94,6435452,46.6,93.53,179637,165432,8504,0.833,,
4/28/2021,North Carolina,10488848,966397,12642,1.31,12.05,6829082,9462050,4062728,27.87,65.11,2923242,38.74,90.22,14565,61834,5896,0.722,,
4/28/2021,North Dakota,762017,107185,1517,1.42,19.91,554274,631580,296538,32.12,72.73,244760,38.91,82.88,1505,3349,4395,0.878,,
4/28/2021,Northern Mariana Islands,56890,164,2,1.22,0.35,39293,62910,21792,30.84,69.08,17545,38.31,110.6,380,347,6100,0.625,,
4/28/2021,Ohio,11688861,1068985,19188,1.79,16.42,8184384,10340475,4664034,31.18,70.02,3644587,39.9,88.46,64245,89642,7669,0.791,,
4/28/2021,Oklahoma,3956488,447642,6788,1.52,17.16,2649839,3719965,1513189,29.07,66.97,1150151,38.24,94.01,16876,17742,4484,0.712,,
4/28/2021,Oregon,4218316,182960,2506,1.37,5.94,2965257,3801565,1827620,29.46,70.3,1242716,43.33,90.13,28966,40659,9640,0.78,,
4/28/2021,Pennsylvania,12800217,1148422,26185,2.28,20.46,9800202,12260615,6204777,30.91,76.55,3956547,48.47,95.77,103553,132692,10365,0.799,,
4/28/2021,Puerto Rico,3193745,163976,2285,1.39,7.15,1815136,3088480,1151270,23.34,56.84,745420,36.05,96.71,34826,28598,8955,0.588,,
4/28/2021,Rhode Island,1059273,147601,2668,1.81,25.19,893081,1094235,549164,35.37,84.3,374665,51.84,103.29,7000,12207,11523,0.816,,
4/28/2021,South Carolina,5149421,576639,9472,1.64,18.39,3182970,4443785,1860517,26.59,61.82,1369231,36.14,86.31,19763,28360,5508,0.716,,
4/28/2021,South Dakota,884672,122398,1962,1.6,22.18,685056,882185,392554,35.38,77.44,312997,44.37,99.72,4190,5902,6671,0.777,,
4/28/2021,Tennessee,6829227,830660,12074,1.45,17.68,3925360,5451530,2314380,23.66,57.48,1615795,33.89,79.83,36196,40147,5879,0.72,,
4/28/2021,Texas,28992760,2882018,50271,1.74,17.34,18395582,24993025,10915947,25.91,63.44,7512024,37.65,86.2,177019,189987,6552,0.736,,
4/28/2021,Utah,3205863,396586,2190,0.55,6.83,2093104,2477050,1243921,22.99,65.29,737028,38.8,77.26,24337,22257,6942,0.845,,
4/28/2021,Vermont,623934,22723,246,1.08,3.94,549084,660990,335642,36.35,88,226800,53.79,105.93,5205,7562,12119,0.831,,
4/28/2021,Virgin Islands,104680,3093,27,0.87,2.58,60939,66080,33088,24.4,58.21,25542,31.61,63.13,736,414,3955,0.922,,
4/28/2021,Virginia,8534540,657160,10736,1.63,12.58,6457715,7927215,3945339,31.52,75.66,2690087,46.22,92.87,55443,83505,9783,0.815,,
4/28/2021,Washington,7613724,402049,5522,1.37,7.25,5668118,7048310,3447001,31.15,74.43,2371675,45.27,92.56,54627,74034,9722,0.804,,
4/28/2021,West Virginia,1792214,152301,2673,1.76,14.91,1148401,1636815,635460,29.31,64.08,525298,35.46,91.33,5454,7182,4007,0.702,,
4/28/2021,Wisconsin,5822479,658908,7534,1.14,12.94,4533803,5186705,2624085,33.97,77.87,1977896,45.07,89.08,31563,50696,8707,0.874,,
4/28/2021,Wyoming,578680,57999,707,1.22,12.22,348883,477985,194680,26.9,60.28,155665,33.64,82.59,188,2279,3938,0.73,,
4/29/2021,Alabama,4903139,527513,10887,2.06,22.2,2559938,4042070,1579093,22.87,52.21,1121348,32.21,82.44,32123,23662,4826,0.633,,
4/29/2021,Alaska,731520,67458,330,0.49,4.51,550524,768205,304657,34.86,75.25,255008,41.65,105.01,7250,2913,3982,0.717,,
4/29/2021,Arizona,7278792,861653,17305,2.01,23.77,5024348,6536895,2943500,28.55,69.03,2078095,40.44,89.81,43393,47964,6590,0.769,,
4/29/2021,Arkansas,3017238,335529,5735,1.71,19.01,1772085,2628460,1067532,25.02,58.72,754913,35.37,87.1,18692,15008,4973,0.674,,
4/29/2021,California,39506658,3739891,61650,1.65,15.6,29957450,38562350,19054735,29.86,75.82,11796688,48.22,97.6,317358,367495,9301,0.777,,
4/29/2021,Colorado,5758595,511914,6422,1.25,11.15,4388497,5335910,2658086,31.68,76.21,1824323,46.16,92.66,64556,54930,9539,0.822,,
4/29/2021,Connecticut,3565241,338447,8084,2.39,22.67,3184543,3832005,1937627,37.89,89.32,1350870,54.35,107.48,37536,38710,10857,0.831,,
4/29/2021,Delaware,973768,104038,1624,1.56,16.68,748392,967025,450711,31.77,76.86,309366,46.29,99.31,8864,9342,9594,0.774,,
4/29/2021,District of Columbia,705677,47614,1105,2.32,15.66,595665,827895,334206,29.24,84.4,206340,47.35,117.31,7214,8061,11422,0.719,,
4/29/2021,Florida,21477770,2228204,35083,1.57,16.33,15013785,20311695,8879732,28.57,69.9,6136199,41.34,94.57,162594,165262,7695,0.739,,
4/29/2021,Georgia,10615477,1074398,19532,1.82,18.4,6218010,9239535,3684661,23.81,58.56,2527545,34.7,87.02,82979,68264,6429,0.673,,
4/29/2021,Guam,165779,8928,137,1.53,8.26,128681,140740,75689,32.22,77.63,53414,45.66,84.9,2348,1382,8337,0.914,,
4/29/2021,Hawaii,1416003,32580,480,1.47,3.39,1209189,1465070,737226,35.08,85.4,496734,52.07,103.47,14180,14898,10522,0.825,,
4/29/2021,Idaho,1786931,187578,2048,1.09,11.46,1066942,1419415,602930,26.62,59.7,475681,33.74,79.43,7977,8970,5019,0.752,,
4/29/2021,Illinois,12671601,1335559,24252,1.82,19.14,9335649,11924315,5836316,29.91,73.67,3790076,46.06,94.1,108560,104186,8222,0.783,,
4/29/2021,Indiana,6732385,722258,13324,1.84,19.79,4089471,5443410,2406345,26.25,60.74,1767251,35.74,80.86,47880,39706,5898,0.751,,
4/29/2021,Iowa,3154922,364476,5931,1.63,18.8,2351211,2790335,1383035,33.16,74.52,1046172,43.84,88.44,31522,24902,7893,0.843,,
4/29/2021,Kansas,2912873,310650,5021,1.62,17.24,1997118,2727885,1233392,30.98,68.55,902408,42.34,93.64,16663,16735,5744,0.732,,
4/29/2021,Kentucky,4467802,446773,6612,1.48,14.8,3110315,3906775,1822975,31.34,69.62,1400209,40.8,87.45,25400,25063,5610,0.796,,
4/29/2021,Louisiana,4649448,457896,10376,2.27,22.32,2708187,3638020,1497817,26.61,58.26,1237218,32.22,78.26,21746,20091,4322,0.744,,
4/29/2021,Maine,1344336,60945,782,1.28,5.82,1165567,1362340,727268,38.49,86.71,517435,54.1,101.35,14895,13900,10341,0.856,,
4/29/2021,Maryland,6046402,446647,8718,1.95,14.42,4733768,5918070,2903198,33.46,78.3,2023126,48.02,97.89,61112,59704,9875,0.8,,
4/29/2021,Massachusetts,6892268,687638,17594,2.56,25.53,6087168,7186080,3814116,35.72,88.32,2461918,55.34,104.26,86574,88516,12842,0.847,,
4/29/2021,Michigan,9985540,930717,18705,2.01,18.73,7023900,9338570,4218933,31.23,70.33,3118484,42.24,93.51,75754,83294,8340,0.752,,
4/29/2021,Minnesota,5639341,574031,7221,1.26,12.8,4293491,4930410,2621229,33.53,76.13,1890871,46.48,87.42,45204,50512,8957,0.871,,
4/29/2021,Mississippi,2975720,311654,7195,2.31,24.18,1565428,2415815,915125,23.27,52.6,692450,30.75,81.17,437,8864,2978,0.648,,
4/29/2021,Missouri,6136737,600190,9237,1.54,15.05,3947226,5178655,2298354,26.97,64.31,1655078,37.45,84.38,40474,43943,7160,0.762,,
4/29/2021,Montana,1068609,108773,1570,1.44,14.69,750384,983905,432256,31.57,70.21,337360,40.44,92.06,8820,6386,5975,0.763,,
4/29/2021,Nebraska,1934151,219559,2365,1.08,12.23,1412743,1756310,833322,32.38,73.03,626278,43.08,90.79,13309,11726,6062,0.804,,
4/29/2021,Nevada,3080161,314928,5459,1.73,17.72,2026997,2499700,1210441,27.33,65.81,841808,39.3,81.15,21895,17921,5818,0.811,,
4/29/2021,New Hampshire,,94676,1301,1.37,,,,,,,,,,,4162,3061,,,
4/29/2021,New Jersey,8881238,995365,25529,2.56,28.74,7217144,8501525,4545175,35.47,81.25,3150175,51.17,95.71,83792,87334,9832,0.849,,
4/29/2021,New Mexico,2097025,197447,4060,2.06,19.36,1774298,2049565,1061291,36.47,84.62,764785,50.61,97.75,14468,14214,6779,0.866,,
4/29/2021,New York,19453791,2042530,51677,2.53,26.56,15410701,18561285,9170858,33.82,79.22,6579272,47.14,95.41,248702,176998,9098,0.83,,
4/29/2021,North Carolina,10488654,968342,12658,1.31,12.07,6888208,9580050,4083191,28.24,65.68,2961996,38.93,91.34,59126,58867,5613,0.719,,
4/29/2021,North Dakota,762128,107329,1522,1.42,19.97,557851,641960,297564,32.42,73.2,247082,39.05,84.24,3577,3341,4384,0.869,,
4/29/2021,Northern Mariana Islands,56886,164,2,1.22,0.35,39728,62910,21961,31.31,69.84,17811,38.61,110.6,435,355,6241,0.632,,
4/29/2021,Ohio,11687472,1070771,19188,1.79,16.42,8255989,10493195,4684613,31.61,70.63,3694410,40.08,89.77,71605,85931,7351,0.787,,
4/29/2021,Oklahoma,3956857,447931,6788,1.52,17.16,2666794,3722765,1518260,29.37,67.39,1162129,38.37,94.08,16955,17239,4357,0.716,,
4/29/2021,Oregon,4218392,183830,2507,1.36,5.94,3007184,3823165,1848204,29.98,71.3,1264674,43.82,90.64,41927,46528,11032,0.787,,
4/29/2021,Pennsylvania,12801357,1151784,26233,2.28,20.49,9931324,12499395,6267560,31.46,77.58,4027307,48.96,97.64,131122,132001,10311,0.795,,
4/29/2021,Puerto Rico,3193837,164286,2296,1.4,7.19,1850881,3152720,1173182,23.82,57.95,760772,36.73,98.72,35745,28233,8840,0.587,,
4/29/2021,Rhode Island,1059437,147897,2669,1.8,25.19,898947,1119045,551411,35.71,84.86,378325,52.05,105.63,5866,11439,10798,0.803,,
4/29/2021,South Carolina,5148456,577550,9495,1.64,18.44,3208817,4510405,1868700,26.94,62.32,1386994,36.29,87.6,25847,31861,6188,0.711,,
4/29/2021,South Dakota,884545,122532,1962,1.6,22.18,691904,894985,393573,36.04,78.21,318790,44.49,101.17,6848,5899,6668,0.773,,
4/29/2021,Tennessee,6829286,831905,12091,1.45,17.7,3968801,5456970,2327527,24.08,58.12,1644492,34.08,79.91,43441,38419,5626,0.727,,
4/29/2021,Texas,28994674,2885569,50336,1.74,17.36,18622188,25102855,10999257,26.4,64.22,7654594,37.93,86.57,226606,187797,6477,0.742,,
4/29/2021,Utah,3205719,397049,2197,0.55,6.85,2116081,2522960,1254474,23.38,66,749497,39.13,78.7,22977,20761,6476,0.839,,
4/29/2021,Vermont,623940,22824,246,1.08,3.94,556060,671950,340072,36.75,89.11,229298,54.5,107.69,6976,7669,12290,0.828,,
4/29/2021,Virgin Islands,104668,3093,27,0.87,2.58,61600,66080,33281,24.83,58.85,25989,31.79,63.13,661,436,4165,0.932,,
4/29/2021,Virginia,8536142,658341,10751,1.63,12.59,6540658,8010395,3979508,32.09,76.63,2739248,46.62,93.85,82943,81784,9582,0.817,,
4/29/2021,Washington,7614028,403589,5535,1.37,7.27,5747171,7152780,3487638,31.65,75.47,2409840,45.8,93.93,79053,74713,9811,0.803,,
4/29/2021,West Virginia,1792016,152733,2674,1.75,14.92,1160310,1640115,637946,29.81,64.74,534200,35.6,91.52,11909,7413,4136,0.707,,
4/29/2021,Wisconsin,5823213,659812,7542,1.14,12.95,4580372,5189475,2636880,34.55,78.67,2011920,45.29,89.13,46569,48618,8350,0.883,,
4/29/2021,Wyoming,578673,58069,707,1.22,12.22,353401,478185,195885,27.42,61.06,158672,33.85,82.62,4518,2263,3910,0.739,,
4/30/2021,Alabama,4903465,527922,10896,2.06,22.22,2591163,4088030,1589518,23.32,52.85,1143488,32.42,83.37,31225,23076,4706,0.634,,
4/30/2021,Alaska,731577,67598,330,0.49,4.51,552792,769205,305395,35.07,75.57,256564,41.75,105.15,2268,2749,3758,0.719,,
4/30/2021,Arizona,7277706,862497,17324,2.01,23.8,5070403,6610725,2960823,28.95,69.66,2106896,40.68,90.82,46055,45756,6286,0.767,,
4/30/2021,Arkansas,3017683,335725,5739,1.71,19.02,1787295,2636070,1071773,25.38,59.23,765888,35.51,87.35,15210,14151,4689,0.678,,
4/30/2021,California,39515187,3742224,61756,1.65,15.63,30223491,38918500,19178415,30.23,76.49,11945441,48.54,98.5,266041,356625,9026,0.777,,
4/30/2021,Colorado,5758375,513752,6432,1.25,11.17,4442828,5395910,2677574,32.24,77.15,1856500,46.5,93.7,54331,53491,9289,0.823,,
4/30/2021,Connecticut,3565647,339233,8097,2.39,22.71,3220725,3875845,1952869,38.5,90.34,1372774,54.77,108.71,36182,37649,10560,0.831,,
4/30/2021,Delaware,973834,104405,1625,1.56,16.69,759503,976405,454621,32.47,78,316204,46.69,100.27,11111,9254,9503,0.778,,
4/30/2021,District of Columbia,705670,47697,1105,2.32,15.66,601789,863315,337803,29.77,85.27,210078,47.86,122.33,6124,7569,10725,0.697,,
4/30/2021,Florida,21479313,2233510,35160,1.57,16.37,15159919,20748875,8939454,28.98,70.58,6224705,41.62,96.61,146134,156839,7302,0.731,,
4/30/2021,Georgia,10615281,1075835,19564,1.82,18.43,6306091,9368775,3709017,24.41,59.39,2591190,34.93,88.24,88081,68163,6420,0.673,,
4/30/2021,Guam,165756,8933,137,1.53,8.27,130489,140740,76408,32.89,78.72,54517,46.09,84.9,1808,1393,8403,0.927,,
4/30/2021,Hawaii,1416022,32767,480,1.46,3.39,1225187,1474560,745506,35.65,86.53,504812,52.65,104.15,15998,15272,10786,0.831,,
4/30/2021,Idaho,1786836,187726,2048,1.09,11.46,1076561,1421185,605950,26.99,60.24,482267,33.91,79.53,9619,8450,4728,0.758,,
4/30/2021,Illinois,12670644,1338687,24291,1.81,19.17,9445420,12065595,5883255,30.43,74.54,3855677,46.43,95.22,109771,100500,7931,0.783,,
4/30/2021,Indiana,6732093,723741,13332,1.84,19.8,4144890,5479210,2423986,26.81,61.57,1804874,36.01,81.39,55419,40175,5968,0.756,,
4/30/2021,Iowa,3154877,364841,5950,1.63,18.86,2378407,2801085,1389825,33.81,75.38,1066664,44.05,88.78,27196,24294,7700,0.849,,
4/30/2021,Kansas,2913331,311213,5025,1.61,17.25,2015317,2749525,1238463,31.46,69.18,916534,42.51,94.38,18199,15271,5242,0.733,,
4/30/2021,Kentucky,4467036,447473,6620,1.48,14.82,3142500,3930655,1834755,31.81,70.34,1420964,41.07,87.98,32185,23621,5287,0.799,,
4/30/2021,Louisiana,4648738,458581,10382,2.26,22.33,2708891,3668620,1498488,26.62,58.27,1237494,32.23,78.92,704,15872,3414,0.738,,
4/30/2021,Maine,1344376,61213,784,1.28,5.83,1183324,1367680,734290,39.33,88.03,528743,54.63,101.75,17757,13611,10126,0.865,,
4/30/2021,Maryland,6046484,447590,8744,1.95,14.46,4805115,6023530,2933421,34.16,79.48,2065479,48.52,99.63,71347,58712,9711,0.798,,
4/30/2021,Massachusetts,6892101,688973,17610,2.56,25.55,6174851,7304740,3858300,36.37,89.59,2506657,55.98,105.98,87683,87365,12675,0.845,,
4/30/2021,Michigan,9987974,934576,18743,2.01,18.77,7118239,9418050,4253463,31.84,71.28,3180171,42.59,94.3,94339,80578,8068,0.756,,
4/30/2021,Minnesota,5639046,575905,7237,1.26,12.83,4354128,4972860,2646741,34.17,77.21,1926862,46.93,88.18,60637,49786,8828,0.876,,
4/30/2021,Mississippi,2975963,311900,7199,2.31,24.19,1591206,2433685,925448,23.78,53.47,707684,31.1,81.77,25778,10333,3472,0.654,,
4/30/2021,Missouri,6136429,600910,9243,1.54,15.06,3985417,5325495,2310678,27.39,64.94,1680768,37.65,86.77,38191,42153,6868,0.748,,
4/30/2021,Montana,1068745,108931,1572,1.44,14.71,758111,988645,435149,32.02,70.93,342212,40.71,92.5,7727,6261,5858,0.767,,
4/30/2021,Nebraska,1934656,219826,2366,1.08,12.23,1412904,1782480,833481,32.39,73.04,626635,43.09,92.15,161,10487,5421,0.793,,
4/30/2021,Nevada,3080593,315438,5464,1.73,17.74,2051105,2519320,1219581,27.82,66.59,857021,39.59,81.79,24108,18408,5976,0.814,,
4/30/2021,New Hampshire,,94886,1303,1.37,,,,,,,,,,,4162,3061,,,
4/30/2021,New Jersey,8882607,997222,25554,2.56,28.77,7302231,8623605,4582214,36.05,82.21,3202180,51.59,97.09,85087,83118,9358,0.847,,
4/30/2021,New Mexico,2096747,197733,4069,2.06,19.41,1794170,2056105,1066741,37.17,85.57,779361,50.87,98.06,19872,13462,6420,0.873,,
4/30/2021,New York,19453858,2046322,51728,2.53,26.59,15636609,18743625,9258652,34.55,80.38,6721308,47.59,96.35,225908,180265,9266,0.834,,
4/30/2021,North Carolina,10487992,970599,12676,1.31,12.09,6981220,9698070,4108050,28.89,66.56,3029981,39.17,92.47,93012,58801,5606,0.72,,
4/30/2021,North Dakota,761975,107504,1523,1.42,19.99,562151,643330,298958,32.76,73.77,249623,39.23,84.42,4300,3048,4000,0.874,,
4/30/2021,Northern Mariana Islands,56882,164,2,1.22,0.35,40089,62910,22090,31.72,70.48,18043,38.83,110.6,361,362,6364,0.637,,
4/30/2021,Ohio,11690760,1072312,19284,1.8,16.5,8366253,10538425,4720523,32.24,71.57,3769101,40.38,90.16,110264,83859,7174,0.794,,
4/30/2021,Oklahoma,3956860,448305,6788,1.51,17.16,2681258,3740005,1522909,29.62,67.76,1172022,38.49,94.52,14464,16610,4198,0.717,,
4/30/2021,Oregon,4217115,184838,2511,1.36,5.95,3047017,3853745,1869063,30.47,72.24,1284955,44.31,91.37,39833,39543,9375,0.791,,
4/30/2021,Pennsylvania,12803633,1156246,26275,2.27,20.52,10051650,12618775,6326613,31.96,78.52,4092041,49.42,98.57,120326,116014,9062,0.797,,
4/30/2021,Puerto Rico,3193954,165052,2303,1.4,7.21,1885594,3175510,1193147,24.33,59.04,777089,37.36,99.43,34713,27924,8743,0.594,,
4/30/2021,Rhode Island,1059461,148186,2671,1.8,25.21,913120,1130875,556126,36.56,86.2,387339,52.5,106.75,14173,12043,11368,0.807,,
4/30/2021,South Carolina,5148577,578659,9497,1.64,18.45,3241756,4523435,1881335,27.34,62.96,1407621,36.54,87.86,32939,31444,6107,0.717,,
4/30/2021,South Dakota,884715,122660,1967,1.6,22.23,699187,899255,395076,36.71,79.03,324779,44.66,101.65,7283,5491,6207,0.778,,
4/30/2021,Tennessee,6829779,832853,12100,1.45,17.72,4009536,5510930,2339881,24.48,58.71,1671930,34.26,80.7,40735,36818,5391,0.728,,
4/30/2021,Texas,28995958,2889252,50403,1.74,17.38,18885671,25401725,11092489,26.99,65.13,7826009,38.26,87.6,263483,191712,6612,0.743,,
4/30/2021,Utah,3205515,397388,2202,0.55,6.87,2116254,2540220,1254664,23.39,66.01,749770,39.14,79.23,173,15806,4930,0.833,,
4/30/2021,Vermont,623980,22952,246,1.07,3.94,563428,682870,343866,37.29,90.29,232682,55.11,109.44,7368,8099,12979,0.825,,
4/30/2021,Virgin Islands,104681,3125,27,0.86,2.58,62302,66080,33579,25.23,59.52,26411,32.08,63.13,702,463,4423,0.943,,
4/30/2021,Virginia,8536062,659590,10770,1.63,12.62,6643728,8073915,4019353,32.83,77.84,2802389,47.09,94.59,103070,80111,9386,0.823,,
4/30/2021,Washington,7613849,404972,5547,1.37,7.29,5828363,7203050,3524503,32.24,76.54,2454705,46.28,94.59,81192,73135,9604,0.809,,
4/30/2021,West Virginia,1792353,153128,2679,1.75,14.95,1173419,1649555,641217,30.34,65.48,543800,35.78,92.04,13109,6993,3902,0.711,,
4/30/2021,Wisconsin,5823095,660662,7550,1.14,12.97,4644336,5241375,2656544,35.28,79.77,2054388,45.63,90.02,63964,45166,7757,0.886,,
4/30/2021,Wyoming,578732,58142,707,1.22,12.22,356057,479485,196453,27.76,61.52,160656,33.94,82.85,2656,2182,3770,0.743,,
5/1/2021,Alabama,4903862,528309,10913,2.07,22.25,2617405,4130550,1599130,23.69,53.38,1161725,32.61,84.24,26242,22271,4542,0.634,,
5/1/2021,Alaska,731632,67598,330,0.49,4.51,560662,769205,307711,35.84,76.64,262217,42.06,105.15,7870,3386,4629,0.729,,
5/1/2021,Arizona,7279527,863571,17338,2.01,23.82,5123812,6652295,2981885,29.39,70.39,2139453,40.97,91.39,53409,44097,6058,0.77,,
5/1/2021,Arkansas,3017252,335968,5741,1.71,19.03,1803795,2644650,1077072,25.76,59.77,777244,35.69,87.63,16500,13769,4563,0.682,,
